Index,Text,Grade,Type
332,"The chart shows the world-record weights of some super-sized fruits and vegetables. Choose the best answer to each question.
Which record-breaking fruit or vegetable weighed 19 pounds?
Which record-breaking fruit or vegetable weighed more than 1,000 pounds?
How much did the heaviest apple in the world weigh?
Which is closer to the weight of the heaviest squash in the world?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
414,"How are a cold and the flu the same? How are they different? Read the words below. Write each word or phrase in the correct box.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
386,"In Harlem, a section of New York City, playing hockey and doing well in school go hand in hand.
A program called Ice Hockey in Harlem teachers kids how to play hockey. They learn the rules of the game and about hockey equipment. Then, one night per week, kids practice hockey at a local skating rink.
To play hockey, the kids have to go to tutoring sessions. The sessions use hockey information as learning tools. For example, the kids practice math skills by comparing hockey teams' scores. If the kids keep their grades up, they can play on hockey teams. Some travel across the country playing other teams.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
382,"Scientists around the world are on a search. They are looking for about 100 kinds of long-lost amphibians.
The amphibians have not been seen in years. What happened to them? Nobody knows for sure. Some of the animals may be
Something that is extinct is gone completely.
Until recently, the Omaniundu reed frog had not been seen since 1979.
They are at risk of becoming extinct. Loggers cut down the forests where the animals live. They also face other dangers, including pollution and diseases.
Frog expert Robin Moore helped organize the search. This search will tell us a lot about how amphibians are doing, he says. I dont know what we will find, but that makes the search even more exciting.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
489,"Who do you think is the most important person in the world?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
573,"Mrs. Richs students voted for their favorite pumpkin foods. Read the pumpkin graph. Then answer the questions.
1.  How many pumpkin foods shown on the circle graph?
2.  How many students like to eat pumpkin pie?
3.  How many more students like pumpkin cookies than bread?
4.  Which pumpkin food do the fewest children like?
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
224,"Read the sentences below. Think about what you have learned from
An arctic fox uses changing color to hide.
A katydid uses its body shape to hide.
A walking stick insect uses color to hide.
A chameleon uses matching colors to hide.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
276,"A team of 47 scientists went on a trip this past summer. They studied the Arctic Ocean. The scientists left from Alaska on June 25. They stayed in the Arctic for five weeks. They traveled on a ship. It is called the U.S. Coast Guard Cutter
. The ship is an icebreaker. It can break through the Arctic ice.
is built to break through sea ice.
The scientists are studying the sea ice and ocean life. Sea ice floats on top of the water in the winter. 
have shown there is less sea ice in the Arctic now than there was 10 years ago, says Steve Cole. He is a
spokesperson. NASA is the U.S. space agency. We are studying the details of how the sea ice is changing. We want to know how that is affecting life in the ocean.
, or travel around, a planet. People have put satellites into space to take photos of Earth. Why might that be useful?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
306,"Eating foods that are good for you will help you feel great. What should you eat? Experts say a healthy diet is made up of foods from these groups.
help your heart and give you energy. Try whole-grain breads and crackers, oatmeal, and plain popcorn.
help your heart, eyes, skin, and teeth. Try apples, oranges, grapes, carrots, broccoli, and peppers.
build strong bones and teeth. Try low-fat milk, yogurt, and cheese.
Chicken: James BO Insogna/ Shutterstock; beans: Photodisc
build strong muscles. Try fish, chicken, kidney beans, lima beans, and nuts.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
23,"The table below shows how many of each kind of item the Smith family recycled during the week. Study the table. Then fill in the correct circle.
1. On which day did the Smith family recycle the most paper?
2. On which day did the Smith family recycle the fewest paper items?
3. On which day did the Smith family recycle four plastic items?
4. What is the total number of metal items that the Smith family recycled?
5. How man items in all did the Smith family recycle on Thursday?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
117,"There are many schools around the world. These children live in Africa. Some students in Africa read from boards called
. Check out some other schools around the world.
There are many kinds of schools in our world.
Here is what a day is like at some schools on different continents.
In some schools in North America, students sit at benches, not desks. Three or four students share each bench.
Some school buildings have only one room. Students of all ages go to school in the same classroom.
. A uniform is a set of clothes that is worn every day. Boys and girls wear different uniforms.
Some students in Asia sit on the floor while they read. They have special book holders. Sometimes girls and boys sit in separate places.
Whom do you sit with in your classroom?
Some children in Australia go to school at an
. Classes are held outdoors at some outstation schools. Students might gather in a circle and listen to a man play the guitar while they learn about music. Their teacher might wear shorts and sit with them on the ground.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
222,"What are both strong and light? Your bones! Some bones give your body its shape. Without them, you would be as squishy as a jellyfish! Other bones protect parts inside your body. All the bones together make up your
An X-ray lets doctors see the bones inside a persons body.
A babys body has 300 bones. As babies get older, some of those bones grow together. An adult has about 206 bones.
Why might it be important to have bones that are strong and light?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
627,"Some athletes are not able to use their arms or legs well. Others cannot see well. Those athletes can compete in the Paralympic Games. This year, they take place March 12 to 21.
Some athletes who ski cannot stand. They sit in seats attached to skis. People who have one leg use one ski.
Wheelchair curling is a team sport. Players use their hands or sticks to try to get a stone closest to a target.
Athletes play ice sledge hockey. Players sit on sleds called sledges. Two blades under each sledge let players glide on the ice.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
282,"Bees are insects. Insects have three main body partsthe head, thorax, and abdomen. Read the diagram of the parts of a honeybee, and then answer the questions below.
 The part of a honeybee located between the head and the abdomen is called the
 The antennae are attached to the
 The part of a honeybee that contains the heart, the stomach, and other organs is the
 The legs and wings are attached to the
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
529,"Dinosaurs roamed Earth millions of years ago. Some dinosaurs were as small as chickens. Others were larger than houses.
John Eastcott & Yva Momatiuk/Photo Researchers, Inc.
was one of the biggest meat-eating dinosaurs. It had tiny arms, with two small, sharp-clawed fingers on each arm.
Scientists often group dinosaurs by the food they ate. Most dinosaurs ate plants. Those dinosaurs are called
was a large plant-eating dinosaur. It used to be called
. It had a very long neck. Its tail was even longer.
Some dinosaurs ate meat. Those dinosaurs are called
Dinosaurs died out 65 million years ago. No people were alive during that time. Then how do we know so much about dinosaurs? People have found dinosaur
in the ground. Fossils are remains of plants and animals that lived long ago.
A scientist examines a fossil in a lab.
Hundreds of different types of dinosaurs have been found. Experts say that there are many more yet to be discovered.
Why might scientists want to learn more about dinosaurs?
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
432,"How does food get from the farm to you?
time! A harvest is the gathering of food. Many fruits and vegetables are
in the fall. They are fully grown. They are ready to be picked and eaten.
Miller Farms is busy with its fall harvest. The farm is in Platteville, Colorado. It grows many vegetables. Carrots, beets, and onions are just a few of them. David Patterson works on the farm. He told
Kids can visit the farm and pick their own vegetables.
 We pick the vegetables by hand each day. Carrots are kind of tough to pick. You have to loosen them with a shovel first.
 We bring the food in from the field with trucks. We put the food into crates.
 The crates get loaded onto a truck. We take the food to farmers markets to sell it. Its all fresh and good.
Why might fruits and vegetables need to be picked when they are ripe?
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
180,"Do you ever wonder how plastic is recycled? Now you can see how it's done!
Workers take the plastic to a recycling plant. The plastic is washed, chopped, and dried. Then the pieces are heated until they melt. The melted plastic is pressed through a screen. Finally, the plastic is cooled in water.
Companies use the plastic to make new products, such as these backpacks.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
493,"Our solar system is made up of the sun and eight
. A planet is a large ball made of rock or gas. Each planet
, or travels around, the sun. The sun is at the center of the solar system.
The planets in our solar system are all different sizes.
is a star. It is a ball of hot gas. It gives off light and heat. Why does the sun look different from other stars? The sun is the star closest to Earth.
is the closest planet to the sun. It is also the smallest. It has mountains and
. Craters are holes in the ground that were made when space rocks crashed into it.
is the hottest planet. It is hot enough to melt a rocket ship. Venus is about the same size as Earth.
is our home. It is also the only planet with oceans. In fact, Earth is covered mostly with water. That is why it is called the Blue Planet.
is called the Red Planet. It has reddish dirt. It also has mountains, volcanoes, ice caps, and
. A canyon is a deep, narrow valley with steep sides.
is the largest planet. It is made of thick gases. Very strong winds blow on this planet.
is the second-largest planet. It has rings around it. The rings are made of rock, dust, and ice.
was the first planet to be discovered using a telescope. It is cold and windy here.
is the coldest planet because it is farthest from the sun. The planet is made of gases.
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
182,"Each fall, monarch butterflies migrate south for the winter.
The orange-and-black butterflies are on the move.
It's time for monarch butterflies to take a trip. Each fall, they
means ""to move from one place to another."" Many monarchs leave Canada and the United States to travel to Mexico. Others go to California, Texas, or Florida.
In the winter, monarchs stay close together on trees. That helps protect them from wind, rain, and cold. The trees look bright orange because they are covered with millions of butterflies!
In the spring, monarchs migrate north. On the way, female monarchs stop to lay eggs. A baby caterpillar hatches from each egg. Many of the new monarch butterflies finish the trip north.
Second graders at Arlington Elementary School in Indiana are ready for a monarch visit. That school has a garden full of milkweed plants. Monarchs can rest, eat, and lay eggs there.
The red lines on the map below show places where monarch butterflies migrate for the winter.
Milkweed is the only type of plant where female monarchs lay their eggs. ""If the milkweed disappears, so do the monarchs!"" says teacher Edie McDonnel.
for the monarchs to eat. Nectar is a sweet liquid. ""Monarchs have to stop and eat along the way,"" McDonnel says.
Why might monarch butterflies need to stay warm in the winter?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
583,"Mark your calendars! Three U.S. holidays take place during the next few months.
Memorial Day honors Americans who died fighting in wars. Some people place flowers or flags on the graves of those men and women.
Americans honor our countrys flag on this holiday. People fly the U.S. flag outside of homes and businesses.
Independence Day is also called the Fourth of July. This holiday celebrates the birthday of our country. Many people go to fireworks shows.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
253,"The Life of Martin Luther King Jr
A memorial for Martin Luther King Jr. is being built in our nation's capital.
Martin Luther King Jr. was a leader. He lived from 1929 to 1968. Americans honor him in January with a national holiday. This year, Martin Luther King Jr. Day is January 21.
King grew up in the southern part of the United States. At that time, laws treated African American people differently from white people. African Americans were forced to sit in the back of buses. They also had to use separate bathrooms and water fountains.
When King was older, he worked to change those laws. As a result, equal rights laws were passed. Those laws provide the same rights to all Americans.
King will soon be honored with a
. A memorial is a statue or a place that honors a person or an event. The King memorial is being built on the National Mall. That is a park in Washington, D.C., our nation's capital. Memorials for some U.S. presidents are also on the Mall.
The King memorial is scheduled to be finished this year. It will have a 30-foot statue of King. Sentences from some of his speeches will be carved into a stone wall.
The cost of the memorial is $100 million. Most of that money has been raised. A concert was held in September in New York City to raise the rest of the money. Many famous singers performed. The singers included Aretha Franklin, Stevie Wonder, and Garth Brooks.
The Life of Martin Luther King Jr.
1929: Born in Atlanta, Georgia, on January 15
1953: Marries Coretta Scott in Marion, Alabama
1954: Becomes pastor of a church in Montgomery, Alabama
1963: Gives the ""I Have a Dream"" speech in Washington, D.C.
Why is it important to treat people fairly and equally?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
532,"The Life of Martin Luther King Jr.
Read each question, and answer the questions below.
 In what year was Martin Luther King Jr. born?
 Where were Martin Luther King Jr. and Coretta Scott married?
 Where did he give his famous speech?
 How old was Martin Luther King Jr. when he was awarded the Nobel Peace Prize?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
356,"Winter is a baby bottlenose dolphin who lost her tail in an accident. Scientists want to help her by giving her a
(prahs-THEE-suss). That is a human-made part to replace a missing body part.
In spite of her injury, Winter behaves like a can-do dolphin. She has learned to swim without her tail, by moving from side to side. If the new tail works, she will be able to move up and down in the water, the way other dolphins swim.
""Theres never been a dolphin like her,"" says Dana Zucker, an officer of the Clearwater Aquarium in Florida, where Winter lives.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
584,"in the fall. Those animals move from one place to another. Each fall, millions of monarch butterflies migrate.
Many animals travel long distances each fall. Meet some amazing migrating animals.
Monarch butterflies migrate to stay away from freezing weather. They start their journey in the United States and Canada. Most fly south to Mexico. Some fly west to California. Monarchs travel farther than any other butterfly.
Gray whales migrate south to have their babies. Many travel from northern waters to the warm oceans near Mexico. Gray whales migrate farther than any other whales in the world.
Caribou migrate to find food. Most of these land animals migrate between Alaska and Canada. That is farther than any other land animals travel! Caribou migrate together in large groups called
Arctic Tern migrate when the weather gets colder. They fly from the North Pole to the South Pole. That is farther than any other bird! Arctic terns rarely stop to rest during their trip.
The map below shows the path that monarchs travel when they migrate in the fall. It also shows the path monarchs take when they return in the spring.
Many monarch butterflies rest on trees after they arrive in Mexico. They huddle close together to keep warm and stay safe.
Why do monarch butterflies travel north in the spring?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
257,"Study the photo below to learn about this tarantula spider's body. Then fill in the circle for the best answer to each question.
 How many legs does a spider have?
 From which body part does a spider's silk come out?
 Which word best describes this spider?
 How might a spider use its jaws and fangs?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
235,"A famous garden is ripe for the picking. It is the White House garden. First Lady Michelle Obama planted it in 2009.
The first lady invites kids to help with the harvest each fall. They dig up sweet potatoes. They pick carrots. They gather lettuce. Then they eat a fresh salad from the garden.
What happens after the harvest? Chefs use the vegetables to make meals for the Obama family. Vegetables are also donated to
. They give food to people in need.
Kids help First Lady Michelle Obama with the fall harvest.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
284,"Montgomery, Alabama, is nicknamed ""the birthplace of equal rights."" Use the map and the key to answer the questions.
Which city is the capital of Alabama?
Which body of water is to the south of Alabama?
An American Leader: The Story of Martin Luther King Jr.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
82,"Whiskers's class went to the museum for a field trip. But, oops, the story of their trip is in the wrong order. Use the clues to put the story in order.
Fourth, Whiskers and his class went to see the train display. They saw an old locomotive--a train's engine. The first locomotives used steam to move. This steam locomotive could pull many train cars, or parts of a train.
First, the students went to see the dinosaurs. Dinosaurs lived long ago. Dinosaurs are now extinct, or all gone. Scientists use dinosaur fossils, old bones or marks made by body parts or plants, to learn about dinosaurs.
Fifth, Whiskers saw real moon rocks and pictures of astronauts, the people trained to visit space. Astronaut Neil Armstrong was the first man to step onto the moon. He put an American flag up on the moon. He brought moon rocks back to Earth.
Second, Whiskers's class went to see an Egyptian mummy, or a dead body that has been kept in a special way. Egyptians buried their pharaohs, or kings, as mummies. The bodies were wrapped and put in fancy boxes. The boxes were decorated with paintings and writing.
Sixth, Whiskers's class met by the main door. They looked at a statue,or form of something or somebody. The statue is a copy of one called The Thinker. Whiskers was thinking, too. He was thinking about his day. He was glad he had visited the museum!
Third, Whiskers went with his class to see knights, or soldiers from long ago. Knights wore armor, or metal clothing, for protection. They used shields and swords to fight off enemies.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
201,"What is black and white and wet all over? A penguin going for a swim! Penguins are birds. They have feathers and lay eggs. Unlike most birds, penguins dont fly. They use their wings as flippers. Penguins flap their flippers to swim underwater. Their webbed feet help them steer.
Penguins look for food in the ocean. They use their beaks to catch
Prey is an animal that is eaten by another animal. Penguins eat fish, squid, and
Krill are tiny animals that look like shrimps.
Emperor penguins slide on their bellies across the snow.
On land, penguins walk with a waddle or a hop. They often slide on their bellies to travel over ice or snow. They use their flippers and feet to help them slide.
Female penguins lay eggs on land. Both parents raise the chicks. The parents take turns finding food in the ocean. They throw up food and feed that to their chicks.
That is the part of Earth below the
The equator is the make-believe line around the center of Earth. Most penguins live in Antarctica, where it is cold. Some live near the equator. It is warm there.
Why might penguins travel over ice by sliding on their bellies?
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
160,"What can you do with some paper, markers, and kind words? Show a veteran that you care. That is how some students will honor our veterans. They will make thank-you cards.
Veterans have made great sacrifices to serve our country. They deserve our respect and gratitude, says Laurie Tranter. She is a spokesperson for the U.S. Department of Veterans Affairs. Receiving a thank-you card can put a smile on a veterans face. It lets that person know he or she is appreciated.
A student reviews her card before sending it to a veteran.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
413,"Polar bears live near the North Pole.
asked you to vote for the cutest animal in November. We received nearly 20,000 votes! Now it's up to you to put the countdown in order from sixth to first place.
Polar bears are animals that live near the North Pole. The ground there is mostly ice. The fur on polar bears looks white. Polar bears hunt and eat seals and other ocean animals. Most polar bear cubs stay with their mothers until they are about 2 years old.
Pandas are animals that live mainly in China. They live on the ground in damp, cold forests. Pandas' fur is black and white. They eat leaves from bamboo trees. Experts say that pandas have an extra thumb near their wrist to hold the bamboo while they eat.
Koalas are small animals that live in Australia. Koalas live in trees and sleep during the day. These animals usually have brown fur. They eat the leaves of eucalyptus (yoo-kuh-LIP-tuhss) trees. Young koalas often ride on their mothers' backs.
Rabbits are animals found all over the world. They usually live on grasslands in
. Burrows are underground tunnels. Some rabbits have brown fur, long ears, big, dark eyes, and strong hind legs. Rabbits eat mostly grass and other vegetables.
Dolphins are gray and have long beaks.
Penguins are seabirds that live in the southern part of the world. Most penguins live near cold ocean water. Many penguins are black with white bellies. They eat fish and other ocean animals. Penguins stay warm by standing close to one another.
Dolphins live in most oceans. They swim by moving their tails. Dolphins are gray and have long beaks. They eat mostly fish. Experts say that dolphins are some of the smartest animals on Earth.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
328,"bullying. To prevent something is to keep it from happening. He recently held a meeting about bullying. It took place at the White House. He invited people from across the country. Students, teachers, and parents attended.
U.S. President Barack Obama speaks about bullying.
The president says he was bullied as a child. Other kids made fun of his big ears and unusual name. He wants all children to feel safe at school. We should treat others the way we want to be treated, he says.
President Obama leads a meeting about bullying at the White House.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
85,"In 1492, Christopher Columbus set sail to find a shorter way between Europe and Asia. That would make it easier for people to trade. He sailed on the
was small and easy to sail. Look at Columbus's ship, inside and out.
are large sheets of strong cloth that catch the wind as it blows and help a ship move.
is a small room on a ship. The cabin had a bed called a bunk. Columbus was the only person with a bunk.
A tiller is a long handle that turns a ship. The crew steered the ship from the
is an area below deck. Animals and supplies, such as food and water, were kept in the hold.
is a pole that holds up a ship's sails. The
main mast was 65 feet tall  about the height of two telephone poles!
is the small basket on the mast. It is where a sailor stands watch.
is the flat area on top of the ship. Columbus's crew worked and slept there.
is a kind of stove that the crew used for cooking.
Columbus and his crew traveled to many new places. Look at some of the different tools they used to find their way.
is a drawing of Earth's water and land.
has a needle that points north. This tool showed the crew the direction in which they were sailing.
is a tool sailors used to tell how far north or south a ship was by looking at the stars.
. What would a day be like?
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
302,"Oprah Winfrey has her own television talk show and magazine. She uses much of the money she earns to help others. Winfrey has a charity called the Angel Network. People
, or give, money to the charity. The money is used to help people throughout the world.
Robert L. Curbeam Jr. is an astronaut. When he was a boy, he wanted to design rockets. He now works for NASA. That is the U.S. space agency. Curbeam has been on three spaceflights. He has spent more than 900 hours in space!
Nikki Giovanni is a writer. She is the author of books and poems for children and adults. She has won many awards for her poetry. In 2005, she wrote a children's book called
. It is about the life of Rosa Parks. (See story below.)
Savion Glover is a tap dancer. He also creates new dances. Glover has won many awards. He has been tap dancing since he was a boy. At the age of 10, he starred in
. The show was on a Broadway stage in New York City. Since then, Glover has danced in television shows and in movies.
Rosa Parks helped to change a law that was unfair to African American people. That law said that African Americans had to sit in the back of city buses.
One day in 1955, Parks was riding on a city bus in Montgomery, Alabama. The driver told her to give her seat to a white person. She
to move. To refuse means to decide not to do something. Thousands of people heard this story and refused to ride the city buses in Montgomery. One year later, the law was changed.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
373,"Learn about the countries that border the United States.
We live in the United States. Canada is to the north. Mexico is to the south. See how the two countries are alike and how they are different.
Plains are areas of land without trees. Canadas north is in the Arctic. That area is very cold.
Pink and yellow tulips grow near the Ottawa River in Canada.
Most families in Canada are small. The average size is three people.
Kids in Canada start school at age 5 or 6. The school day lasts for about six hours.
Canada has two official languages. They are English and French.
Many people in Canada like playing and watching hockey.
The Ottawa Senators and the Toronto Maple Leafs play hockey.
Mexico has tropical rain forests, mountains, volcanoes, and deserts. In the center of Mexico is a high plain.
Popocatepetl is one of Mexicos most active volcanoes.
Families in Mexico are often large. Parents, kids, and grandparents often live in the same house.
Most kids in Mexico start school at age 6. They attend elementary school for about four hours each day. Most students wear uniforms.
Many people in Mexico like watching and playing soccer and baseball.
Kids play soccer in the Mexican state of Jalisco.
What do Canada and Mexico have in common? How are they different?
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
268,"took many objects to space for testing.
took off in early September. Student scientists put objects in the shuttle to be tested in space.
Some students from Missouri are testing seeds. The students had sent one batch of seeds on
They kept a second batch of seeds on Earth. The astronauts on
brought their seeds back to Earth on September 20. The students planted the seeds that had been in space. The students also planted the seeds they had kept on Earth. When the seeds grow into plants, the students will compare them. They want to find out whether being in space changed the seeds.
Other objects were also carried into space. Students sent hair, bread, hamburger, toothpaste, and even bubble gum! The students want to see if being in space affected the objects.
Sixteen countries are helping to build the
So far, three pieces of the station are in space.
It will take 43 spaceflights to carry all the parts of the
is complete, it will weigh 900,000 pounds. That's as heavy as 75 African elephants.
Atlantis Traveled to the International Space Station
The main mission of the space shuttle was to carry supplies to the
Many countries are building the station. The
is being built about 250 miles above Earth.
Scientists plan to start living and working in the space station before December. If all goes well, the
Whiskers' Thinking Page: The United States in Space
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
387,"Whiskers' Thinking Page: Learn About the West Coast
California sea lions live along the west coast of North America. The map shows the west coast of the United States. Study the map. Then choose the correct answer to each question.
How many states on the map touch the Pacific Ocean?
Which state on the map is the most southern?
The United States is _____ of Mexico.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
99,"Study the timeline. Then choose the answer to each question.
The timeline shows when some people reached the top of Everest.
Tenzing Norgay, a guide, and Edmund Hillary are among the first people to reach the top.
James Whittaker is the first American to climb to the top
Junko Tabei is the first woman to reach the top.
Erik Wihenmayer becomes the first blind person to climb to the top.
In which year did the first people reach tht top of Everest?
Who was the first American to climb to the top of Everest?
Who climbed to the top of Everest in 2001?
In which year did the first woman reach the top of Everest?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2
