Index,Text,Grade,Type
2783,"Hosting a major event leaves locals with improved facilities
Hosting sports events can be very expensive but many cities and countries compete to be awarded the football World Cup, the Commonwealth Games, the Olympics and a number of other competitions.
There are pros and cons to this:
Advantages of hosting a major sporting event
Disadvantages of hosting a major sporting event
Improved infrastructure - roads, rail links, accommodation (housing)
Huge financial gamble - it may make a huge loss
Back to Factors affecting participation AQA index
Post ideas and discuss Physical Education here.
Get some direction with a Bitesize revision map
Learn all the skills you need to succeed in sport.
BBC Science & Nature: Human Body & Mind


",5,BitGCSE
6821,"Why do scientists think that light and sound are waves?
Why do scientists think that light and sound are waves?
When waves meet a gap in a barrier, they carry on through the gap. However, the waves spread out to some extent into the area beyond the gap. This is
You should know that the amount of diffraction depends on the
The length of a single wave, measured from one wave crest to the next.
The extent of the spreading depends on the
of the waves. The smaller the width of the gap compared with the wavelength of the wave, the stronger the diffraction. For example, when waves spread into a harbour, they spread out more if the harbour mouth is narrow.
Sound can diffract through a doorway or around buildings. Lower pitched sounds travel better than high-pitched sounds. This is because low-pitched sounds have a long wavelength compared with the width of the gap, so they spread out more.
Ultrasound is sound with a high frequency. It has a very short wavelength compared with most gaps, so there is very little spreading. This makes sharp focusing of ultrasound easier, which is good for medical scanning.
Light has a very short wavelength compared with most everyday gaps such as windows and doors. There is little obvious diffraction, so it produces sharp shadows.
Long wave radio signals are much less affected by buildings and tunnels than short wave radio signals or VHF radio signals. Because of diffraction, radio signals can sometimes be received in the shadow of hills.
Back to Wave model of radiation index
Put down that pen and listen to some additional Science audio.


",5,BitGCSE
6967,"How does the language of the poem work to convey its meaning? Ask yourself what kind of language the poet uses - for example, is it formal or
Vivid 'word pictures' used by a writer to conjure up a mental image of something.
The poem is deceptively simple. The title is simple, the
A writer's choice of words; the particular words found in a text; the type of words a writer uses.
is simple, and there is a lot of repetition. For example, lines 1 and 3 both begin with
) are used, rather than their more formal names. The simplicity of the language perhaps reflects the simplicity of the subject: simple language is used to convey simple pleasures.
Marks used in written texts to divide them up into phrases, clauses and sentences, show speech etc, and to clarify meaning.
- which in the early 19th century was not only unusual, but unheard of! (To make the sonnet easy to read despite the lack of punctuation, most phrases finish at the end of a line.) This too contributes to the simple feel of the poem, and suggests a freedom and lack of constraint. We also get an idea of the poet's passionate breathlessness: it is as if he is so desperate to pour out his love he cannot pause.
The poem appeals to our senses. We see the view he sketches out for us, hear the reeds rustling, feel the summer winds.
As we read the poem, we get the impression that we are
from a great distance, looking first at clouds, then flowers and moor hens. We are finally given a close-up image of water beetles on the surface of a lake. The poet is bringing us closer and closer to nature all the time.
Where a phrase or word is repeated several times to emphasise or make a particular point.
sounds nave and childlike, which reinforces the simple feel of the poem, while emphasising the idea of love, brightness of summer colours and clarity of the water.
Words strung together with repeated (often initial) consonants, eg Max made many men mad.
""Where reed clumps rustle like a wind shook wood""
These repeated sounds mimic the wind whistling through the rushes.
Most phrases finish at the end of a line. But between lines 11 and 12 the sense carries on: line 11
into line 12, just like the flower head being described.
(line 1) could be seen in two ways. Is it personified as a cheerful person with a beaming smile, or presented as the Sun with beaming rays? Either way, we are given an immediate sense of warmth and cheer arriving.
(line 2) first resemble sacks of wool (it is interesting that Clare uses an image drawn from farm labour), then become ships with full white sails, sailing to the north - emphasising how swiftly and smoothly the clouds are moving.
, are so far away they are no more than
of golden colour. Gold suggests how precious and rich the sight is.
Is the willow in line 9 leaning over the lake in a protective manner, or with a sense of proud ownership?
. Like the writer, they are enjoying themselves!
",5,BitGCSE
4833,"As they are dying, Jews try to say the
(prayer) showing their belief in one G-d:
Hear, O Israel: Hashem is our G-d, Hashem, the One and Only.
is often called a funeral prayer but it is actually a prayer praising G-d).
As soon as someone dies preparations are made for burial which must take place as quickly as possible:
The body is washed and dressed in
, a simple white shroud. Men are also wrapped in their
(prayer shawl). The fringes are cut off the
to show that he is now free of the religious laws.
The body is put in a plain wooden coffin which is sealed. From the time of death until burial, the body is never left alone.
Before the burial the mourners make a tear in their garments - the act of
Post ideas and discuss Religious Studies here.
Get some direction with a Bitesize revision map
Understand the beliefs of others and develop your own opinion.


",5,BitGCSE
2798,"The poem is set on a beach on a stormy, wintry night. Someone, presumably the poet, is walking alone along the beach through driving snow, looking out to sea across the wild waves. Through the dark, snow and spray he is not quite sure what he sees - possibly a shipwreck, and a distress signal - then what seems to be a group of walkers, braving the storm. There is a real sense of danger and fear.
Back to Walt Whitman: Patrolling Barnegat index
Give your revision some visual style with a Bitesize revision map!
Get creative, get published and get expert writing advice at BBC Blast.


",5,BitGCSE
6301,"19th-century knowledge about the body and disease
There was a general atmosphere of scientific research and advance throughout the 19th century, and this was reflected in the fast build-up of medical knowledge. Pasteur's discovery that
Knowledge about the body increased greatly in the 19th century:
(America: 1822) studied the digestive system of Alexis St Martin, a Canadian who had an open hole into his stomach.
(Germany: 1839) realised that animal matter was made up of cells, not 'humours'. This was the vital breakthrough of knowledge that at last destroyed belief in the old 'humoral' pathology of the Greeks.
(Scotland: 1858) wrote 'Gray's Anatomy', which had over 1,000 illustrations. Many people bought a copy to own at home. After the 1870s, pupils started studying anatomy in schools.
(Poland: 1912) discovered the first vitamins, and realised that some diseases were caused simply by poor diet.
Louis Pasteur, French microbiologist and the 'father' of the germ theory of disease. Image first published in 1894.
Knowledge about disease also increased greatly in the 19th century.
(France: 1860s) discovered (by using a swan-necked flask) that
. Before he made this discovery, doctors had noticed bacteria, but they believed it was the disease that caused the bacteria (the so-called theory of 'spontaneous generation') rather than the other way round.
One of the spin-offs of Pasteur's discovery was the
A process in which a liquid is heated to a specific temperature, in order to kill microorganisms in the liquid that could be damaging to health.
of milk, which prevented it from going sour by killing the germs and sealing it from the air.
Other scientists also made crucial discoveries, among them:
(Germany: 1878), who discovered how to stain and
in a Petri dish (named after his assistant Julius Petri). He was thus able to find which bacteria caused which diseases:
In the same period other bacteria were discovered, including those that caused:
(Britain: 1876) discovered that elephantiasis was caused by a nematode worm, and that mosquitoes were the vector (carrier). This was a
, because researchers soon found out that other tropical diseases were transmitted by vectors such as mosquitoes (malaria and yellow fever) or tsetse flies (sleeping sickness).
(France: 1884) found that there are organisms even smaller than bacteria that also cause disease - he had discovered
Causes of improvements in physiology and pathology
There was a general atmosphere of scientific research and advance.
Louis Pasteur's first commission was to find a
, which set him off on his revolutionary course.
Joseph Jackson Lister (Britain: 1826) invented the
, which allowed doctors to see very tiny things accurately.
Carl Ludwig (Germany: 1847) invented the kymograph, which allowed more accurate measurement of the
Jan Purkinje (Czechoslovakia: 1836) set up the first university department of physiology (science of how the body works).
Louis Pasteur started as a research chemist. He set up a team of researchers at the Pasteur Institute (1888).
of how researchers should find a disease. These led to four basic procedures
the germ in question is present in the sick specimen
Nationalism - eg the rivalry of Pasteur and Koch. Shibasaburo Kitasato (Japan) and Alexandre Yersin (France) raced to discover the plague bacterium in 1894.
The deaths of his two daughters motivated Louis Pasteur to redouble his efforts in the fight against disease.
",5,BitGCSE
658,"The Weimar Republic faced opposition from the outset in 1919, after the signing of the Treaty of Versailles. Economic hardship affected the whole nation and led to uprisings and assassinations.
The Weimar Republic was created at a time of confusion and chaos after Germany had lost the First World War. Many people felt that Germany had received a very harsh deal in the
The peace treaty signed by the Allies and Germany at the end of the First World War, on 28 June 1919.
and they resented the government for signing it and agreeing to its conditions.
The Weimar Republic faced violent uprisings from various groups, not to mention devastating economic problems.
Germany between 1918 and 1919 was in chaos. People were starving, the Kaiser had fled and people hated the government for signing the armistice in November 1918 - they called them the
. Bands of soldiers called Freikorps refused to disband and formed private armies. It was not a good start for the Republic.
In March 1920, there was a rebellion - the
- that aimed to bring back the Kaiser .
Many of the people in Germany were
Supporters of the Communist movement or party.
, who wanted to bring in a Russian-style communist government. There were a number of
. For instance, in 1919 the Spartacists rebelled in Berlin.
The Weimar government's main crisis occurred in 1923, when the Germans failed to make a
Monetary compensation from one country to another for having started a war.
payment on time, which set off a train of events that included:
Back to Germany 1918 - 1939 index
Fed up with reading? Give your ears a treat and listen to some History audio.
All things historic - from ancient to modern.


",5,BitGCSE
2907,"Take a look at the students' work journals to see their idea development, sketch books and final pieces.
 DACS / Colin Rose and Sandra Cohen-Rose
Sandra Cohen-Rose, Ronchamp, 1955 - Le Corbusier
Good Morning City - Bleeding Town, 1971 by Hundertwasser
Hagymahz theatre, Mako, Hungary - Imre Makovecz
Thatched Roofs, 1884 - Vincent Van Gogh
",5,BitGCSE
2124,"Hard PC, a computer engineering company, has developed a new processor that is ten times more powerful than existing ones. Their product has sold very well, but is now passing from its growth stage into its maturity stage. Competitors have already entered the market. As a member of their marketing team, suggest two promotional activities Hard PC might use. Give your reasons.
When you have finished take a look at the sample answers on the next page.
Get down to business and discuss Business Studies here.
Losing your way? Make a Bitesize revision map!
For news that really does the business!
American Marketing Association  Dictionary of Marketing Terms


",5,BitGCSE
3413,"French phrases and revision - blasted directly into your ear!
Use your language skills in this sinister game of intrigue and detection.


",5,BitGCSE
6859,"Between now and the exam you need a clear idea of how to practise and improve.
Build up your personal vocabulary by learning a small number of new words every day.
Make sure you are familiar with the different types of task you may be asked to do, and the relevant 'rubric' or instruction in French, for example: choosing, filling in a grid or a form, matching, gap filling, putting things in order, making decisions and giving reasons.
Ask your teacher for recordings to take home. Listen to them as many times as you want. You won't be allowed this luxury in the exams, but it will build up your confidence and train your ear. Listening to any French will also help attune your ear, even if you don't understand everything, for instance French radio (on MW or LW, or on the internet), French-speaking channels on satellite TV, or videos of French-speaking films.
It is sometimes helpful to work on the transcript that goes with a recording. For example, if you study the transcript before you listen to the tape, it could help your confidence when you realise how much you understand.
Practise not writing when the tape is playing, because it is hard to write and listen at the same time. Learn to trust your short term memory!
If you are entered for higher tier, make sure you have the opportunity to listen to longer passages. These often require you to understand the feelings, opinions and attitudes of the speakers.
Before you go into the exam ask your teacher to offer the class a 'warm up' listening session of about 20 minutes. If this is not possible, listen to a tape of your own.
French phrases and revision - blasted directly into your ear!
Give your granny a run for her money with Bitesize Bingo!
Losing your way? Make a Bitesize revision map!
Parlez like a pro with BBC Languages.
Aiglon College - GCSE French interactive exercises/games


",5,BitGCSE
5431,"Burning fuels releases harmful pollutants into the air. Pollutants can kill plants, harm our lungs, cause acid rain and are thought to contribute to global warming.
We burn fuels such as coal to produce energy.
We burn fuels to produce energy. When these fuels burn, the
An atom is the smallest part of an element that still has the properties of that element, comprising electrons surrounding a nucleus of protons and neutrons.
in the fuels combine with oxygen from the air to make new
a collection of two or more atoms held together by chemical bonds. The fundamental unit of compounds
Coal is made mainly of carbon. This burns to produce
Petrol, diesel fuel and fuel oil are
. Their molecules are made of carbon and hydrogen atoms. When these fuels burn, the carbon and hydrogen atoms combine with oxygen atoms to produce carbon dioxide and water vapour.
Want to save the world? Try this activity!


",5,BitGCSE
6896,"How do parallel and series circuits work?
How do parallel and series circuits work?
on How do parallel and series circuits work?
yourself on How do parallel and series circuits work?
yourself on How do parallel and series circuits work?
yourself on How is mains electricity produced?
yourself on How is mains electricity produced?
Back to Additional Science (OCR 21C) Index
Put down that pen and listen to some additional Science audio.


",5,BitGCSE
6865,"What might you want to say about the poet's attitude towards
? Briefly note down some points you would want to include in your essay, then compare your ideas with those in our sample answer on the next page.
, indicating his dismay at the fact that everything in the city is owned, even the river.
Blake uses a caesura in line 4 to reinforce the impact of city life on the people living there.
The poem is full of negative language, which reveals the speaker's attitude to the city.
There are several references to violence, suggesting the speaker views the city as a danger to all who inhabit it. There is the
, new-born infants are blasted, and marriage is blighted.
The speaker makes reference to the dirty conditions, which spoil everything, from churches to children.
Sounds are an important element in the poem, representing the great noise the city produces as the speaker
it. There are cries, the sound of
and curses. These sounds are all the result of anguish and pain, caused by conditions in the city.
The city is presented as a place where the usual morality is ignored, with negative consequences. Prostitution, which is prevalent, is seen as damaging the future of the family, both physically and spiritually.
Read the full text online and make your own notes.
Get creative, get published and get expert writing advice at BBC Blast.


",5,BitGCSE
513,"The U2 incident and the Paris summit of 1960
between the two superpowers, the USSR and USA. A summit was arranged in Paris to try to sort things out, but shortly before it was due to take place an American U2
was shot down over Russia and the summit
The U2 incident and the Paris summit of 1960
By the end of the 1950s, there was
- both sides accepted the need for some kind of Nuclear Test Ban treaty.
- the Russians were furious that many East Germans were fleeing to the west through West Berlin.
- the Americans were worried because Fidel Castro, a Communist, had seized power there in 1959.
meeting was arranged for Paris to try to sort things out.
On 1st May 1960 - thirteen days before the summit - an American U2 spy plane was
over Russia and the pilot, Gary Powers, was captured. At first, the Americans tried to say that it was a
, but they were forced to admit that it was a
when the Russians revealed that much of his plane had survived, and that they had captured Gary Powers alive.
When the summit met on 14 May, the first thing Khrushchev did was to demand that the US president, Eisenhower,
. When Eisenhower refused, Khrushchev went home.
The Cold War had just become substantially
and there was no Test Ban Treaty.
about the problem of Berlin - which, ultimately, led to the Berlin Wall.
- so they elected John F Kennedy as president because he promised to get tougher with the Russians.
Write out the events of the U2 incident and the Paris summit in your own words. Condense the main points into a bulleted list.
As part of your revision, think about the
",5,BitGCSE
4177,"Single-celled micro-organisms, some of which are pathogenic in humans, animals and plants. Singular is bacterium.
or stop their growth. They do not work against
ultramicroscopic non-cellular organisms that replicate themselves inside the cells of living hosts
: it is difficult to develop drugs that kill viruses without also damaging the bodys tissues.
A bacterium damaged and distorted by penicillin
The first antibiotic - penicillin - was discovered in 1928 by Alexander Fleming. He noticed that some bacteria he had left in a petri dish had been killed by naturally occurring penicillium mould.
Since the discovery of penicillin, many other antibiotics have been discovered or developed. Most antibiotics used in medicine have been altered chemically to make them more effective and safer for humans.
Bacterial strains can develop resistance to antibiotics. This happens because of natural selection. In a large population of
Single-celled micro-organisms, some of which are pathogenic in humans, animals and plants. Singular is bacterium.
, there may be some cells that are not affected by the antibiotic. These cells survive and reproduce, producing even more bacteria that are not affected by the antibiotic.
MRSA is methicillin-resistant staphylococcus aureus. It is very dangerous because it is resistant to most antibiotics. It is important to avoid over-use of antibiotics, so we can slow down, or stop, the development of other strains of resistant bacteria.
One simple way to reduce the risk of infection is to maintain personal hygiene and to keep hospitals clean. In the 19th century, Ignaz Semmelweis realised the importance of cleanliness in hospitals. However, although his ideas were successful, they were ignored at the time because people did not know that diseases were caused by pathogens that could be killed.
Let's see how you respond to this activity!


",5,BitGCSE
6102,"During the 20th century the pace of change, which had quickened during the Industrial Revolution, speeded up even more. There was an ongoing
and scientific discovery. Huge progress was made in curing disease and manipulating the body.
The feeling of the 20th century is summed up in the 'Can do' motto of the US Navy construction engineers during the Second World War:'The difficult we do immediately. The impossible takes a little longer.'
Some knowledge of 20th-century civilisation will help you understand 20th-century medicine.
Here's a list of some of the many developments and changes that took place during that century:
, though wealth was still unequally shared.
made the world seem smaller and more cosmopolitan. This allowed medical ideas to spread rapidly, but also allowed diseases such as SARS to spread.
- so more inclined to look for medical solutions even to spiritual and psychological problems.
Many societies were democratic, and thought the duty of the state was to care for its citizens - hence demands for a
due to terrorism, the undermining of traditional values and the rapid pace of life took a great toll on people's general health.
killed more people in the 20th century than they had in the whole of the rest of history.
All these factors affected medicine in both
ways. Nevetheless, most people in 2000, when compared with their grandparents, were taller, heavier, healthier and lived longer.
Fed up with reading? Give your ears a treat and listen to some History audio.
All things historic - from ancient to modern.


",5,BitGCSE
3618,"Draw your own timeline charting the failures of the League. See how many of the 11 failures you can place without looking.
As part of your revision, think about the
the League failed - especially, think about how each of these factors harmed the League:
the League died (ie failed from within), or whether it was killed (ie destroyed from outside).
were the most important factors in the failure of the League and why.
Back to International relations 1900 - 1939 index
Fed up with reading? Give your ears a treat and listen to some History audio.
All things historic - from ancient to modern.


",5,BitGCSE
3726,"Grace Nichols describes the storm as a hurricane and a howling ship and a dark ancestral spectre. She calls it Huracan, Oya, Shango, and Hattie. She says the storm is like an old tongue and a blinding illumination. It makes the trees fall heavy as whales. In line 27 she says Tropical Oya of the Weather. The storm is a mystery to her.
lots of close quotation of relevant phrases, which is good
no hint of why these phrases are significant
a few connections or explanations would much improve this paragraph
The way Grace Nichols describes the storm shows what it means to her as a Caribbean woman living in England. On the one hand, she emphasises all the destruction which it causes. The wind is 'raging' angrily, it's as if it has come to take revenge for something. She seems to feel sorry for the ancient trees which have been uprooted. All this makes the wind 'fearful' to her, as to any inhabitant of the 'English coast'. But at the same time, to her it is 'reassuring' because it is from 'back home', something old from the past, an ancestral spectre which reminds her that the other part of her life, the Caribbean is still there, still important to who she is. The last part of the poem becomes excited in tone, the way she feels she is 'riding the storm', as if the power of the wind has become her power. Something in her had been frozen over in England, like a 'frozen lake', but it's now been 'unchained' by the hurricane.
explains clearly the importance of the experience to the poet
comments on the complexity of the way she views the storm
refers closely to particular words, to note their significance
Back to Poems from different cultures index
Get some direction with a Bitesize revision map
Get creative, get published and get expert writing advice at BBC Blast.


",5,BitGCSE
2915,"Drawing equipment is designed to help you to make formal drawings quickly and accurately. The main types of drawing equipment are shown in the table below:
Made from wood or plastic; modern boards are moulded from plastic and have a groove for the T-square
Provide a smooth, flat surface for drawing
Two pieces of wood, or sometimes wood and plastic, screwed together to make a T shape
Used with wooden drawing boards when drawing parallel lines
Replaces a T-square; may be built-in to a drawing board
The first type is used for drawing angles of 45 and a 90 angle. The other is used for drawing angles of 90, 60 and 30
Made from plastic; either circular or semi-circular
Note the correct name; pencil lead and steel point
Note the correct name; two steel points.
Different sizes of curves moulded in one piece of plastic
Made from flexible plastic, with a soft metal core
Bent to desired shape for special lines
You will often need to incorporate written information in your drawings. You can do this either in neat handwriting, with a stencil, or using dry transfers. For best results use a drafting pen, and a T-square or parallel motion to ensure the lettering is level.
Post ideas and discuss Design and Technology here.
Give your revision some visual style with a Bitesize revision map!
Get creative! Find Art & Design tips and inspiration.


",5,BitGCSE
3527,"Write a description of your school including the following information. ( approx. 35 words).
What time school begins in the morning
T mo scoil suite cpla mle taobh amuigh de Lim an Mhadaidh. T thart f seacht gcad dalta ar an scoil. Is fuath liom Stair mar t s deacair. Tosaonn an scoil ar deich i ndiaidh a naoi ar maidin. Imrm cispheil agus peil Ghaelach ar scoil.
T mo scoil suite cpla mle taobh amuigh de Lim an Mhadaidh.
Ciarn used a nice phrase to describe where his school is - (
cpla mle taobh amuigh de Lim an Mhadaidh
- a few miles outside Limavady) Make sure you can do this too. (
- in the country etc.) are all useful phrases.
T thart f seacht gcad dalta ar an scoil.
Ciarn knew there were about 700 pupils in his school. - (thart f)
Is fuath liom Stair mar t s deacair.
Ciarn used a good phrase to describe how he felt about History and he gave a reason why.
Tosaonn an scoil ar deich i ndiaidh a naoi ar maidin.
Ciarn knew how to use the present tense of the verb ""to begin"". He also spelt the time correctly. This is a common spelling mistake.
Imrm cispheil agus peil Ghaelach ar scoil.
Ciarn here shows that he is familiar with some sports and is also able to use the verb ""to play"" in the present tense.
This is an excellent piece of writing at this level.
It has answered the question in full and covered all five tasks asked for.
Sentences are accurate, simple and easy to understand.
The correct tense is used and a good range of vocabulary included.
You're not alone! Discuss your revision with others.
Get some direction with a Bitesize revision map
We've got the Northern Ireland curriculum covered.


",5,BitGCSE
832,"Most fabrics are made by weaving or knitting yarns together. Non-woven fabrics are made by bonding or felting fibres together. A fabric's appearance, properties and end-use can be affected by the way it was constructed.
made from warp and weft yarns interwoven at right angles.
- the yarn going across the width of the fabric - and a
- the yarn going down the length of the loom. The side of the fabric where the wefts are double back to form a non-fraying edge is called the
In plain-weave the warp and weft are aligned so that they form a simple criss-cross pattern. It is strong and hardwearing. It is used for fashion and furnishing fabrics.
In twill-weave the crossings of weft and warp are offset to give a diagonal pattern on the fabric surface. Twill weave is strong and
hangs or behaves when pleated or folded
well. It is used for jeans, jackets and curtains.
Post ideas and discuss Design and Technology here.
Give your revision some visual style with a Bitesize revision map!
Get creative! Find Art & Design tips and inspiration.


",5,BitGCSE
