Index,Text,Grade,Type
6624,"'The Coil' was made in parallel with 'Maidenhair' which is made from human hair. The pieces explore scale and the artist's ability to produce radically different work using an identical process and different source materials.
Click 'Next' for some background information on this artist.
. Her work makes use of diverse and unusual materials such as human hair, balloons, bird feathers and latex gloves. After a successful career as an orchestral musician, Susie graduated from Manchester Metropolitan University with a BA in sculpture in 2000 and an MA in Fine Art in 2001.
Her work has been widely exhibited internationally. She combines university teaching and educational work at Manchester Art Galleries with time in her studio.
Recent awards include the Abbey Harris Mural Fund Award in 2006 and the Research and Development Award from The Arts Council England in 2004.
The artist on the production process for for 'The Coil':
'The Coil' was made in parallel with 'Maidenhair' which is human hair, french knitted in the same way. I was exploring scale and the extreme physical limits of my own body's ability to make work using an identical process.
At one end of the scale [for 'The Coil'], I was using the thickest rope I could source. Scaffolding a giant wheel with pegs in it and having to go to the gym to build up enough upper body strength for the coil pieces. For 'Maidenhair', I was french-knitting in the same way but using a tiny bobbin, the smallest crochet hook and working so finely that I could hardly see what I was doing.
",5,BitGCSE
5625,"Victor recovers and becomes more like his old, happy self. He stops his scientific experiments, takes up new studies, and goes on holiday with Clerval.
In a letter from Elizabeth, he learns that the 'very clever and gentle, and extremely pretty' Justine Moritz has become a greatly loved servant of his family, and that his youngest brother William (four) is 'rosy with health'.
But just before he finally returns to home Geneva, six years after he left, Victor hears of William's murder. On arriving, he sees the Monster lit up by lightning during a thunderstorm and rightly guesses it was to blame. However, he knows no-one will believe him if he says so.
Moritz is put on trial for the murder and soon executed. Victor admits to Walton that both she and William are ""the first hapless (unlucky) victims of my
Read the full text online and make your own notes.
Get creative, get published and get expert writing advice at BBC Blast.


",5,BitGCSE
2295,"Possessive pronouns - le mien, le tien, le sien
Possessive pronouns - le mien, le tien, le sien
French phrases and revision - blasted directly into your ear!
It's the language of love, so sort out your pronouns and impress that special someone!
Give your granny a run for her money with Bitesize Bingo!


",5,BitGCSE
4190,"A digital image consists of a matrix, or grid of pixels. It is very much like painting by numbers - each colour is added to the correct
One of the individual units (often called dots) that make up an image
. The number of pixels will depend on the
The fineness of detail that can be seen in an image - the higher the resolution of an image, the more detail it holds. It is measured in dots per inch (dpi).
When saving the images you have created, it is important to save a
. This is the original image at the
. It is useful to have a copy of the original image in case you are unhappy with the version you have manipulated.
An image saved at an optimum resolution
The image magnified to illustrate the grid of pixels
Post ideas and discuss ICT and DiDA here.
Give your revision some visual style with a Bitesize revision map!
Technically the best ICT revision site in the world.


",5,BitGCSE
4685,"Create a spidergram listing the four main reasons why the US got involved in Vietnam.
As part of your revision, think about the
America became involved in a war in Vietnam.
America entered into and became increasingly involved in the Vietnam War.
the Americans became involved in Vietnam requires a very different answer from one replying to a question on
Back to Vietnam 1954 - 1975 index
Fed up with reading? Give your ears a treat and listen to some History audio.
All things historic - from ancient to modern.


",5,BitGCSE
4515,"A new out-of-town superstore can destroy the business of shops in a town centre. Superstores have a social responsibility to the town and all their
These are all the people and groups who have an interest in a business.
. These include the local community, employees, suppliers, customers and shareholders.
have invested in a superstore for financial reasons. They hope the superstore will be profitable resulting in an increase in the value of their shares. A shareholder will be paid a share of the profits which are known as dividends. Shareholders are interested in the
The effects that a decision has within a business itself. These may be benefits to the business of costs to the business.
Total revenue or income from sales ie all the money a business receives from selling goods or services.
If the private costs are high, the return on the shareholder's investment may be reduced. With reduced private benefits, the shares will lose their value.
Get down to business and discuss Business Studies here.
Losing your way? Make a Bitesize revision map!
For news that really does the business!


",5,BitGCSE
5377,"Write a formal letter to a potential investor in your company to arrange a meeting for a time when they can come in to discuss your proposal.
An example of the kind of letter that might be produced in response to this brief
The layout is just right for a formal letter
Language is too casual for a business letter.
Wrong spelling and punctuation in a formal letter give a poor impression. Letter does not give a date, time or contact details.
Post ideas and discuss ICT and DiDA here.
Give your revision some visual style with a Bitesize revision map!
Technically the best ICT revision site in the world.


",5,BitGCSE
6389,"In this Revision Bite, we will look at example questions and sources for this topic - Britain from 1905-1918.
Throughout this section, we have been asking ourselves
how much Britain really changed during 1905-1918
. When answering a question on this topic, there are four main areas you should consider:
The home front during the First World War
These areas provide the examples of change that you need to answer this question, but remember, you need to also assess the
of these changes - not just list what they were.
Read these statements from a modern textbook:
In the first 20 years of the 20th century, British society underwent profound changes.
There was growing awareness that more would have to be done to protect the weakest and poorest members of society.
A series of laws was passed which attempted to deal with the problem of poverty. The foundations of what became known as the 'welfare state' were laid.
An Act of 1918 gave many women over the age of 30 the vote. Finally, women could play a full part in national political life.
[Meanwhile,] it was the trade unions who did the most to bring a new political party for the workers into existence [and] help Labour candidates to stand in Parliamentary elections.
Nigel Kelly and Greg Lacey, Modern World History (2001)
What do they tell you about the
of change in Britain during the years 1905-1918?
Does this poster effectively sum up the era?
Or you could argue that this election poster of 1911 sums up the truth about the Liberal reforms and the improvements of the period 1905-1918.
They did not solve all the problems or provide all the answers, but they were a step in the right direction, and a 'dawn of hope' that one day there might be a proper welfare state.
To help you revise this section, look again at the statements from the modern school textbook on the previous page. Take each statement in turn and - using the pages in this topic (Britain 1905-1918) - decide whether you
you could cite to support your opinion.
As part of your revision, think about the
",5,BitGCSE
1812,"Human enzymes usually work best at 37C, which is human body temperature. This can be measured in several places, including the ear, finger, mouth and anus.
There are various ways to measure body temperature, including using a clinical thermometer, heat-sensitive strips, digital probes or thermal imaging cameras.
high temperatures can cause dehydration, heat stroke, and death if untreated
low temperatures can cause hypothermia, and death if untreated
The bodys temperature is monitored by the brain. If you are too hot or too cold, the brain sends nerve impulses to the skin, which has three ways to either increase or decrease heat loss from the bodys surface:
Hairs on the skin trap more warm air if they are standing up, and less if they are lying flat. Tiny muscles in the skin can quickly pull the hairs upright to reduce heat loss, or lay them down flat to increase heat loss.
If the body is too hot, glands under the skin secrete sweat onto the surface of the skin, to increase heat loss by evaporation. Sweat secretion stops when body temperature returns to normal.
Blood vessels supplying blood to the skin can swell or dilate - called vasodilation. This causes more heat to be carried by the blood to the skin, where it can be lost to the air. Blood vessels can shrink down again - called vasoconstriction. This reduces heat loss through the skin once the bodys temperature has returned to normal.
Muscles can also receive messages from the brain when you are cold. They respond by shivering, which warms you up.
- Hair muscles pull hais on end.
- Hair muscles relax. Hairs lie flat so heat can escape.
- Sweat secreted by sweat glands. Cools skin by evaporation.
A very common mistake in exams is to write that the blood vessels move up and down in the skin. The blood vessels do not move during vasodilation and vasoconstriction.


",5,BitGCSE
639,"When a circuit has been finalised, a printed circuit board is usually designed and manufactured. Specialist software can be used to plan where the
The diagram below shows a PCB which has been designed using CAD.
CAD software can also be used to design the structure or housing of control systems. Software can also be used for writing the program used in microcontrollers. It is written in programme-editing software before being downloaded onto the chip.
Can be more accurate than hand-drawn designs - it reduces human error.
You can save and edit ideas, which makes it easier and cheaper to modify your design as you go along.
You can modify existing ideas, which saves time.
The software itself can be expensive so initial costs are high. There are free software packages though.
Staff need to be trained how to use the software, which also adds to costs.
Post ideas and discuss Design and Technology here.
Give your revision some visual style with a Bitesize revision map!


",5,BitGCSE
5536,"Listen to the phrases used in the 'Speaking' section of this site in the roleplay units and make sure you understand them.
Ask your teacher to prepare a tape or CD of important role play phrases to use alongside notes containing the words or the icons. Provide a blank tape or CD ofyour own and ask her/him to make you a copy so that you can practise at home.
Your teacher could also provide a tape containing some model answers that will demonstrate, for example, what a grade ""C"" performance sounds like.
Don't just read it, practise your Spanish with downloadable audio bites.
Get some direction with a Bitesize revision map
Real Spanish, real drama from BBC languages.


",5,BitGCSE
2065,"The way your work looks is very important for your final grade. You'll need to explain the ideas you've had while exploring a particular theme. Can you show how these have inspired you, as you've worked towards your final piece?
A book in which a daily record of things that have happened is kept. An alternative name for a sketchbook or log book.
, display boards, or work folder, you need to
If you divide your preparation work up, it will be easier to
make sure you're doing everything you need to do
. For example you could use one display board, or three or four pages of a sketchbook, for each assessment objective.
Don't forget you'll need to do this for each piece of work you submit. If you're using work journals, we'd suggest that you have one for each piece of coursework.
, or if you have a lot of photos,
display boards or work journals with unnecessary frills.
Depending on your theme, you could perhaps use a computer to write your notes.
An example of a student using printed text
, using a computer could suit your theme well.
An example of a student using hand written text in their work journal
, then your own natural and flowing handwriting would give your work a more appropriate appearance. Here the student has mis-aligned their letters to create a shaky style of writing to match their sketch of a hand.
You don't have to present 2D work in a frame, but if you do decide to do this it's best to check with your teacher, because it can be difficult to store work in a glass frame.
usually choose pale or neutral colours for bright artworks
usually choose black, white or cream mounting card for black-and-white images
usually mount pencil drawings done on white paper onto a neutral colour.
double mount - it's a waste of time!
spend time decorating your work if it doesn't add anything - keep it simple!
Think about how you show others your work. These layout tips can be used in your displays as well as your work journals.
Space your work out evenly and don't be afraid to leave some white space. Make use of imaginary vertical and horizontals lines to make the layout look tidy. You can overlay images if you want, but be careful not to let your work become too cluttered.
Use the ""washing line"" idea. Hang your work from an imaginary horizontal line. This also works with a strong vertical line.
Create a ""horizon"" in the display . Make sure that all your work goes above and below the imaginary horizontal line. This will also works with a vertical line.
display your work at angles without being sure that's right. It usually isn't. It can make your work look untidy and doesn't help the viewer when they are trying to see your work development.
Think about how you want your artwork to be viewed:
Do you want people to be able to walk around it?
Will it be up against a wall?
Will it sit on a plinth, stand or base? Will you drape the stand with a cloth? How high will it be?
What lighting will you use? Will you need coloured lights
Should the item be displayed inside or outside?
designed clothing consider presenting it on a mannequin
so your work can be viewed from all angles. Use mounting card to present fabric samples and the notes from your work journal.
. So for example if you are creating a ceramic piece of work - photograph it before you put in into the kiln in case it explodes. Photograph it after as well in case it gets broken accidently.
",5,BitGCSE
5821,"but about verb agreement. This exercise will help you to extend your use of language in preparation for the questions in the Higher level papers.
Read this typical exam question. It is an extract from a questionnaire given to young people about their lifestyles. Have a look at how this one works. You have to write answers to the questions, in French. Print out this page and fill in the gaps or write your answers on a piece of paper. Then move on to the next page to see a sample answer and to try an exercise on verb agreement.
Ton lyce partenaire voudrait des renseignements sur la vie des jeunes dans ton pays. On demande surtout des renseignements sur:
ce qu'on mange et boit au petit djeuner
Ecris une rponse en franais en rpondant  ces questions:
1. Qu'est-ce que tu manges et bois d'habitude au petit djeuner?
2. A ton avis, est-ce que tu manges et bois sainement? Pourquoi (pas)?
4. Est-ce que tu penses que le tabac est mauvais pour la sant? Pourquoi (pas)?
5. Quel est ton sport prfr? Pourquoi?
6. Qu'est-ce que tu veux changer dans ta vie pour tre plus en forme?
French phrases and revision - blasted directly into your ear!
Give your granny a run for her money with Bitesize Bingo!
Losing your way? Make a Bitesize revision map!
Parlez like a pro with BBC Languages.
Aiglon College - GCSE French interactive exercises/games


",5,BitGCSE
7251,"The poem is carefully written in a
Using letters to represent the sounds of speech.
version of the Glasgow accent. If you pronounce it exactly as it's written, it should sound more or less like a Glaswegian voice.
The poet has played with language in a number of ways, apart from the phonetic spelling:
The newsreader talks directly to the reader (or viewer).
How do these features add to the effectiveness of the poem? For example, there is a mismatch between the conventional image of BBC newsreaders, and what this one is saying - calling the viewers 'yoo scruff' and telling them to 'belt up'.
The lines of the poem are very short. What effect does this have (especially when you read it aloud)? Does it make the poem sound serious or amusing?
Back to Poems from different cultures index
Get some direction with a Bitesize revision map
Get creative, get published and get expert writing advice at BBC Blast.


",5,BitGCSE
1659,"bject. Asteroids or comets on a possible collision course with the Earth are NEOs.
They are difficult to observe because they are smaller, and darker, than planets. But scientists are actively observing many NEOs with telescopes. It is possible to calculate the
(path) of an NEO if enough observations are taken over time.
Asteroid collisions leave craters behind. These are obvious on the Moon, but on the Earth craters are usually eventually weathered away or covered over by natural processes.
Other evidence for past impacts comes from studying layers of rock built up over millions of years. For example, some adjacent layers show abrupt changes in the type and number of fossils. This shows the possible effect on living organisms of an asteroid hitting the Earth.
Iridium is a rare metallic element on Earth, but it is relatively abundant in space. There is a layer of iridium-rich rock dating from around 65 million years ago. This is evidence of an asteroid collision.
Back to Living for the future index


",5,BitGCSE
353,"for each of the texts will help you write what the examiners want to see in your exam paper.
Remember, they want to see that you have really
the purpose of the documents and can prove it by analysing the content and format.
In the exam, you will be asked some questions that refer to the content of both documents, but individually and finally you will be asked to
To do this well, it really helps to remember
Spend a few minutes making notes about the Language, Information, Style and Tone of both texts. When you have done this, try the Test Bite. This will help you to discover more about the Language, Information, Style and Tone of these texts.
Give your revision some visual style with a Bitesize revision map!
Get creative, get published and get expert writing advice at BBC Blast.
North East Wales Institute of Higher Education English Resources


",5,BitGCSE
758,"About three-quarters of the electricity which is generated in the UK comes from power stations that are fuelled by fossil fuels.
the fuel is burned to boil water to make steam
the spinning turbine turns a generator which produces electricity
the electricity goes to the transformers to produce the correct voltage
Power stations generate significant heat losses to the environment. Below is an energy transfer diagram for the generation of electricity from a fossil fuel such as coal:
Energy transfer for the generation of electricity from a fossil fuel
Back to Living for the future index


",5,BitGCSE
6364,"The result of the pattern of world trade is that the workers in primary industries in LEDCs often lose out. They receive low wages and often have poor standards of living. They cannot afford education for their children and many children are required to work to help their families earn a living.
means that the producer receives a guaranteed and fair price for their product regardless of the price on the world market. This means their quality of life should improve, as well as the long-term prospects for their children.
Fair trade products sometimes cost more in supermarkets in MEDCs, but many consumers consider this a small price to pay for the benefits they bring.
Fair trade sets minimum standards for the pay and conditions of workers.
promotes Global Citizenship by guaranteeing a fair, minimum price for products. In this way, they support producers in improving their living conditions.
Fair trade products are becoming more widespread and include tea, coffee, sugar, chocolate and cotton.
Deliver key Geographic sound bites direct to your ear!
News, issues and opinions from all around the UK.


",5,BitGCSE
6651,"""They were twins and the eye was shocked and incredulous at such cheery duplication. They breathed together, they grinned together, they were chunky and vital. They raised wet lips at Ralph, for they seemed provided with not quite enough skin, so that their profiles were blurred and their mouths pulled open.""
The twins gradually lost their individual names on the island and become Samneric. They depend upon each other and do everything together.
They are the first to see the parachutist (while they are tending the fire at night) and think it is a beast.
They share Ralph and Piggy's dismay at the death of Simon.
They are involved in the first successful pig hunt with Jack, but more and more they grow to support Ralph. They join the fight against Jack when Jack raids the shelters at night to get Piggy's glasses. Finally, only Samneric and Piggy are left on Ralph's side. Yet they are not strong enough to withstand a lot of pressure, and ultimately reveal Ralph's hiding place to Roger and Jack. In the end evil triumphs over good.
Back to Lord of the Flies index
Give your revision some visual style with a Bitesize revision map!
Get creative, get published and get expert writing advice at BBC Blast.


",5,BitGCSE
2937,"Scientific or technological developments often introduce new risks.
The development of radioactive materials in the early 20th century led to the deaths of many workers. As the materials were new, no one realised they could be dangerous.
Risk can sometimes be assessed by measuring its chance of occurring in a large sample.
The safe dose that people may receive has been based on the rate of cancer in workers exposed to radiation over many years.
It is important to be able to assess the size of risks in any activity. No activity is completely safe.
The likelihood of dying from a nuclear accident has been calculated, and it is very low. Cycling is much more dangerous.
For most risky activities, there are benefits as well as risks.
A gamma scan gives doctors valuable information to help cure a patient. This benefit outweighs the slight risk from the gamma radiation itself.
Read on if you are taking the
Put down that pen and listen to some Science audio.


",5,BitGCSE
4254,"The formula for finding the circumference of a circle is C = 2
r. So it is easy to find the circumference if we know the radius.
What happens, though, if we know the circumference but want to know the radius?
In this case we can rearrange to make r the subject of the formula.
r, so we divide both sides by 2
The equation of a straight line is y = mx + c
Rearrange the formula to make 'c' the subject.
[To work this out: y = mx + c, so subtract mx from both sides.]
See if you can do it better than Einstein!
Make sure your maths skills add up.
BBC World Service - Figure it out


",5,BitGCSE
5622,"Set at the end of the 18th century,
is told in the first person by three different narrators: the explorer Robert Walton, scientist Victor Frankenstein, and the unnamed Monster. The book is written in the form of letters from Walton to his sister back in England, re-telling events told to him after rescuing Frankenstein in the Arctic.
By using the device of a letter-writing narrator, Mary Shelley gives the book a sense of realism that helps the audience to imagine that these fantastical events really occurred.
Robert Walton tells of both his family history and hopes for the highly dangerous expedition he has embarked upon. He meets Victor Frankenstein shortly after seeing a creature 'of gigantic stature' on an ice raft speed away from his ship, which has become trapped in ice somewhere in the Arctic.
Victor is very ill and is looked after by Walton, who has complained in his letters of not having a companion to share his feelings. As the two become friends, Victor begins his tale; one he hopes will be a warning to Walton about the dangers of ambition and the pursuit of knowledge. Walton says he will write down everything his friend tells him.
Victor has a very happy childhood, brought up by a wealthy and caring family in Geneva, Switzerland. He adores, and is adored by, his foster sister, Elizabeth, and has another great friend in Henry Clerval.
However, tragedy strikes when his mother dies of fever just before he leaves to study at the University of Ingolstadt. His father insists he should still go, and while at university Victor's earlier interest in science becomes an obsession - in particular, he wants to discover the secret of life itself.
Victor cuts himself off from his friends and does not see his family for years. He becomes ill through work, not helped by visiting graveyards at night to dig up bodies he later experiments on. All this effort pays off, though, when he finally discovers a way to give life to dead objects.
Victor manages to construct a creature made of huge body parts stolen from a number of different graves, and brings it to life 'on a dreary night of November'. He is immediately disgusted by it and what he has done. He abandons the creature, assuming it will die of neglect. Victor then falls further into illness himself, before being rescued by the arrival of Clerval, who looks after him in the following weeks.
Victor recovers and becomes more like his old, happy self. He stops his scientific experiments, takes up new studies, and goes on holiday with Clerval.
In a letter from Elizabeth, he learns that the 'very clever and gentle, and extremely pretty' Justine Moritz has become a greatly loved servant of his family, and that his youngest brother William (four) is 'rosy with health'.
But just before he finally returns to home Geneva, six years after he left, Victor hears of William's murder. On arriving, he sees the Monster lit up by lightning during a thunderstorm and rightly guesses it was to blame. However, he knows no-one will believe him if he says so.
Moritz is put on trial for the murder and soon executed. Victor admits to Walton that both she and William are ""the first hapless (unlucky) victims of my
The Monster and Victor meet for the first time since it was created, and Victor tries to kill it out of revenge. But the Monster dodges the attack, then asks to talk and explain its actions. It wants Victor to admit some responsibility and show sympathy for what it has gone through, thanks to Victor abandoning it.
The Monster is calm and restrained, and speaks politely with great skill and persuasion. Victor curses, calls it 'Devil', and is openly violent in his words and attempted deeds. This irony shows that Shelley wants the audience to sympathise with the Monster. The chapter ends with the Monster hinting to Victor that it will leave mankind alone if he agrees to listen to its story. Grudgingly, Victor accepts.
The Monster tells of how it has suffered terribly at the hands of man, mainly because of its appearance - something it cannot be blamed for. It learnt how to speak and read while spying on the De Laceys as they taught a foreign visitor (Safie) their language.
De Lacey, a blind old man, shows kindness towards the Monster. His son misinterprets the Monster's intentions and throws it out of their cottage. This deeply affects the Monster, who weeps and grieves over the loss of its hovel and (unknowing) companions. This grief quickly becomes a desire for revenge on mankind when, after saving a peasant girl from drowning, the Monster is shot at and wounded.
The Monster explains that it believed it could make friends with a child, someone who would not be old enough to be prejudiced against it. It tells of how it then came across young William and approached him in a friendly way, only to be insulted and abused yet again. On hearing the boy say his father was called Frankenstein, a name it knew to be that of its creator, it strangled him to death.
Finally, it pleads with Victor to build it a wife, a companion it can run away with to the 'vast wilds of South America' and never trouble mankind again.
After some debate, Victor agrees to the Monster's request to build a second creature, on the condition it keeps to its ""solemn oath to quit Europe and every other place in the neighbourhood of man"". Victor is miserable at the thought of what he must go through again. His family put this depression down to his grief at William's death.
Weeks later, Victor has still not started work on the new creature, due to fear of what might happen and being discovered at his gruesome task. He is still sad, and his father thinks an immediate marriage to Elizabeth will cheer him up. He tells his family he will travel to England before marrying, and his father sends him off with Clerval as a companion. They part company in Scotland, where Victor finally sets up a laboratory to complete his task on a remote island in the Orkneys.
One moonlit night, on seeing the Monster grinning at his window as he works, Victor tears the half-built creature to pieces. The Monster howls in rage and utters the
Suggestive of a sign of danger to come.
words: ""I shall be with you on your wedding night."" It leaves, while Victor takes a boat out to sea to dump the remains of the unfinished creature. After doing so, he falls asleep and the boat drifts aimlessly.
Victor wakes up and lands on the Irish coast. He is immediately surrounded by angry strangers and accused of murder. He is taken to see a corpse and is devastated to discover it is Clerval. Two months of near-fatal fever follow, before his father arrives to look after him. After another month in prison, evidence is finally found to prove him not guilty and he is taken back to Geneva to marry Elizabeth.
Victor and Elizabeth marry at last, but Victor is reminded frequently of the Monster's threat to be with him on his wedding night (showing how self-absorbed he has become). A heavy rain storm is an
Suggestive of a sign of danger to come.
sign, as is the pistol Victor has hidden upon him.
Once night falls, Victor leaves Elizabeth to inspect the house where they are staying and to look for any sign of the Monster. While he is gone, the Monster finds Elizabeth, whose 'shrill and dreadful' scream brings Victor rushing back. He finds his wife dead on the bed with 'the murderous mark of the fiend's grasp' still on her neck. From his window, he sees the Monster grinning at him, an echo of when Victor destroyed its 'wife'.
Enraged and appalled at events, Victor finally tells a magistrate about the Monster. But it is too late. The magistrate does not believe his story, and says that, even if it were true, there is nothing ordinary men could do to such a powerful enemy.
Victor promises to take action himself and chases the Monster for months, north across Europe and Russia and towards the North Pole. When he appears to have lost track of his prey, or approaches starvation, it becomes clear the Monster has left signs or food for him. Just before catching up with it on an ice sledge, the ice cracks, the Monster escapes, and Victor is rescued by Walton.
Walton concludes the story in a continuation of the earlier letters sent to his sister. These tell how Victor still encourages Walton and his crew to go on with their expedition, despite being trapped in ice with unknown perils ahead. It seems Victor has learnt nothing from the moral of his own story.
When the ice breaks, Walton agrees with his men's wishes to return home, although he is very sad at his failure. Near death, Victor asks Walton to kill the Monster if he comes across it, but he knows that this is now unlikely because the ship is heading away from the Pole.
He seems to have learnt his lesson when he tells Walton to 'avoid ambition'. However, his last words hint that someone else could succeed in creating life without the terrible consequences he has suffered, so he dies
Soon after, a noise attracts Walton to the cabin where Victor's body rests and he discovers the grieving Monster. It tells Walton it is sorry for what it has done, but also justified because of man's mistreatment of it. The Monster sees a hopeless life ahead and tells Walton it will kill itself in 'the agonies of torturing flames'. It then leaps off the ship and Walton watches as it heads off to its death, becoming 'lost in darkness and distance'.
",5,BitGCSE
