Index,Text,Grade,Type
4946,"Spidergram ideas in your work journal: a student example
Back to AO3 - Develop and explore index
Post ideas and discuss Art and Design here.
Get some direction with a Bitesize revision map
Get creative! Find Art & Design tips and inspiration.


",5,BitGCSE
5352,"Assess how bad the injury is by the signs and symptoms displayed by the individual. Treatment for injuries differs according to the type of damage.
This Revision Bite covers several treatment types, including the dressing of open wounds, the DRABC checklist for concussion, and Mouth-to-Mouth Ventilation (MMV) for resuscitation. For reducing swelling, pain and bleeding in injuries to soft tissues, remember the acronym RICE: Rest, Ice, Compression and Elevation.
Fractures and dislocations are serious injuries. In all cases where a fracture or dislocation is suspected move the sufferer as little as possible, support the injured part and seek medical advice.
treatment is used for strains, sprains and bruises.
. Stop activity to prevent further injury.
. Apply an ice pack to reduce blood flow, pain and swelling.
. Wrap a bandage tightly around the area to reduce internal bleeding and swelling.
. Raise the injury above heart level to reduce swelling and throbbing.
treatment lessens the pain and helps to reduce injury recovery time.
Grazes should be cleaned and covered with a non-stick dressing. Photo courtesy of BBC Sport
All skin damage should be cleaned to prevent infection.
 dry the skin around the cut and cover with a clean dressing.
 check for dirt within the graze. Cover with a specialist non-stick dressing.
 do not break the blister. Cover it with a specialist plaster that stays in place until it falls off naturally. This eases pain and protects the area from further damage.
Dehydration, hypothermia and unconsciousness are emergency situations. You should always send for medical help before treating the sufferer.
The body does not have as much fluids and water as it should. Severe dehydration can be life-threatening.
lie the sufferer down in a cool place
Caused by excessive cold. The internal body temperature drops leading to shivering, cold pale skin, shallow breathing, feeling confused and tired.
move sufferer to a warmer, sheltered area
provide extra clothing or a survival bag
: Check that you and the sufferer are not in danger. Make sure everyone is safe.
: Shake and shout - is the person unconscious?
: Check that the airway is clear.
: Check that the sufferer is breathing.
With the casualty lying on his back:
Tilt the head back to clear the airway.
Pinch their nose and seal your lips around their mouth to seal the system
Blow into the mouth and watch the chest rise.
Take your mouth away and watch the chest fall.
Continue with 10 breaths per minute until breathing starts.
Tilt the head back to clear the airway
Pinch their nose and seal your lips around their mouth to seal the system
Blow into the mouth and watch the chest rise.
Take your mouth away and watch the chest fall
Continue with 10 breaths per minute until breathing starts
When there is no pulse, with the casualty on his back:
Interlock your fingers with the heel of your hand in the centre of his sternum (breastbone). Ensure that pressure is not applied over the ribs.
Position yourself vertically above the casualtys chest and, with your arms straight and press the sternum down 4-5cm.
Rock backwards to release the pressure, and allow the chest come back up completely after each compression.
30 chest compressions at a rate of 100 per minute followed by two mouth-to-mouth ventilations.
Stop to recheck the casualty only if he starts breathing normally; otherwise do not interrupt resuscitation. Continue resuscitation until qualified help arrives and takes over, or the casualty starts breathing normally, or you become exhausted.
Use the recovery position for an unconscious person who is breathing. Roll their body towards you and onto their side. Then:
Tilt the head back to keep the airway clear.
Ensure that the head and neck are in a straight line.
Keep the hip and knee bent at 90 to keep body stable and comfortable.
Use the casualty's hand to support the head, but it should remain lower than the body to allow fluids to drain from the mouth.
",5,BitGCSE
7268,"A More Economically Developed Country [MEDC] has high levels of development, based on economic indicators, such as gross domestic product (the country's income). More of the countries in the northern hemisphere are MEDCs, eg UK, USA, Canada, Europe. More of the countries in the southern hemisphere are Less Economically Developed Countries [LEDCs].
are experiencing slow rates of population growth and some are experiencing population decline.
Most MEDCs are in stage 4 of the
The demographic transition measures population change over time, by studying birth rate and death rate. In stage one the high birth rate balances (matches) the high death rate. In stage two, the total population starts to rise as death rates start to fall, but birth rates remain quite high. In stage three, the population is still growing, but the gap between the birth rate and death rate narrows. In stage four, the total population is high, but it is balanced due to a low birth rate and a low death rate.
- the population is high, but not growing. Some countries have a declining population and could be said to be entering stage 5. This means that the birth rate in their country has fallen below the death rate. Most MEDCs have a very low rate of
Natural increase is the natural growth of a population due to the number of births exceeding deaths. The rate of this increase can be calculated by subtracting the birth rate from the death rate.
The average life expectancy in MEDCs is rising. This is due to:
Improved knowledge about the importance of a
Birth rates in MEDCs are falling as people choose to have smaller families later in life. Contraception is easily available and well understood.
As people live longer, the structure of a population changes.
Many MEDCs are now experiencing a significant increase in the number of elderly people as a proportion of the population.
As birth rates fall and people have smaller families, the number of young dependants is falling and the number of elderly dependants is rising.
In the near future this will mean that there are fewer economicalled active people to support the elderly population.
A country has an ageing population when the average age of its population is rising.
Countries are described as pro-natalist if they adopt policies which encourage people to have children.
policy - that is, they encourage people to have more children by offering them benefits, such as access to childcare and maternity leave.
Deliver key Geographic sound bites direct to your ear!
News, issues and opinions from all around the UK.


",5,BitGCSE
6457,"Marie Bell is a recently qualified hairdresser and wants to open her own salon. She doesn't feel she knows enough about the business world to set up on her own. Her friend Simon Hartley is an experienced accountant, and has money that he would like to invest in a business venture. She is considering asking him to go into partnership with her. What would the advantages and disadvantages be for Marie?
When you have finished take a look at the sample responses on the next page.
Get down to business and discuss Business Studies here.
Losing your way? Make a Bitesize revision map!
For news that really does the business!


",5,BitGCSE
7178,"is an idea that runs through a text. A
Any piece of writing. More widely, a text can be anything that conveys meaning - eg, a film, tv programme, advert, website, or image.
A central, unifying idea that runs through a text or performance.
or many. Understanding the themes makes the text more than 'just' a story - it becomes something more significant, because we're encouraged to think deeper about the story and work out what lies beyond the plot.
. Together, they help us to learn about the characters and understand why they act as they do.
There are various types of love explored in the play. From which characters do we learn about the different sorts of love?
Love in 'A View From the Bridge'
Beatrice, Eddie and Catherine are first seen as a loving family.
Marco loves his family deeply. He has come to America to help them. He misses them a lot.
In the wider sense, Beatrice loves her family in Sicily enough to support her cousins. Family ties are very important.
Eddie and Catherine, although uncle and niece, have become more like a father and daughter. Eddie made a lot of sacrifices to provide Catherine with the best education he could.
Marco and Rodolpho have a strong bond - great enough for Marco to lay down his life for his brother's cause.
Eddie and Beatrice's marriage is obviously not as strong as it used to be: Beatrice asks,
""When am I gonna be a wife again, Eddie?""
They have not slept together for months.
Catherine and Rodolpho quickly fall deeply in love.
Eddie's love for Catherine has become sexual, even though he refuses to admit it. This is the cause of the friction in his own marriage and the dispute with Rodolpho and Marco.
The play shows us that love is not always beautiful - it is responsible for all the
between the characters. It is a deep passion that can create jealousy and cause pain both to the person who loves, the person who is loved and those around them. For Eddie, love also causes conflict within himself when he cannot admit to his illicit love for Catherine.
What do you imagine happens to the lovers Catherine and Rodolpho at the end of the play? Do they go on to find happiness? What about Beatrice?
A dramatic composition written for performance by actors on a stage.
are going to be important in the play in his opening speech. He sets the story that he is going to tell us in the
The factors surrounding a text which help us to understand it; the background events which help to explain something.
""In Sicily, from where their fathers came, the law has not been a friendly idea since the Greeks were beaten..""
""I only came here when I was twenty-five. In those days, Al Capone, the greatest Carthaginian of all, was learning his trade on these pavements, and Frankie Yale himself was cut precisely in half by a machine-gun on the corner of Union Street, two blocks away.""
The fact that Alfieri goes on to state that lawyers in ancient times, as well as he in modern times, were unable to prevent a
causes us to question the power and influence of the law. In other words, although justice is very important, often the law as it stands is incapable of delivering justice.
Alfieri believes that it is best to
: it is better to rely on written law as far as possible and accept it even when you are only 'half' satisfied. The written law may not always act in favour of justice yet it is better to follow the law than to take it into your own hands. In the play we see that Eddie betrays Marco and Rodolpho, there is no law to punish Eddie so Marco takes the law into his own hands, the play ends with a fight to the death. Alfieri reiterates his beliefs at the end of the play:
""Most of the time now we settle for half and I like it better.""
Alfieri values the law more than justice, he sees that when people go against the law to assert justice it can lead to
The play encourages us to ask what is justice? What makes justice? Both Eddie and Marco have strong ideas of what is 'just' and are prepared to go to great lengths to achieve it. The characters often mistake their own desires for justice, they fail to look for a higher principle of justice seperate from their own feelings, this is what leads to conflict.
Here are some more instances in the play when
The story of Vinny Bolzano is an example of how someone obeying the law (as Vinny technically was when he informed on his uncle) is actually doing something unjust. Do you think the treatment of Vinny by his relations was just?
Alfieri tries to warn Eddie about his relationship with Catherine and argues with him to allow her to marry Rodolpho.
When the law is wrong it's because it's unnatural, but in this case it is natural and a river will drown you if you buck it now.
He is suggesting that it is Eddie's feelings for Catherine that are 'unnatural'.
Eddie makes recourse to the law that he spurned when he telephones the Immigration Bureau. Eddie has no fixed principle of justice, his feelings dictate what he believes to be 'just'.
Alfieri tries to make Marco realise who is the real 'judge' of events - God.
Both Eddie and Marco allow their personal feelings to affect their idea of justice. They are not strong enough to take an objective view. We see that Alfieri is right, people are not strong enough to execute true justice, their desires and feeling always take a part. This is why it is better to rely on the law, which although flawed offers an objective view.
in the play and decide what ideas they contribute to the
A central, unifying idea that runs through a text or performance.
Central, unifying ideas that run through a text or performance.
. Eddie and Beatrice's tale of Vinny Bolzano at the start of the play sets the
The mood or manner of a text or part of a text. The author's 'tone of voice' or way in which they expect to be understood. The emotional load carried by a text.
""The family had an uncle that they were hidin' in the house, and he snitched to the Immigration.""
""He had five brothers and the old father. And they grabbed him in the kitchen and pulled him down the stairs - three flights his head was bouncin' like a coconut. And they spit on him in the street, his own father and his brothers. The whole neighbourhood was crying.""
It is clear that, in the eyes of Eddie and Beatrice, Vinny had done something very wrong and was justly punished. Eddie is clear that Vinny will never be seen in the neighbourhood again out of shame:
""a guy do a thing like that? How's he gonna show his face?""
Family comes first. To betray one's family is a crime and should be punished - Vinny gets no sympathy despite the injuries inflicted upon him: it was seen that he got what he deserved. It is ironic that Eddie does just the same thing as Vinny - 'snitch to Immigration' - to Marco and Rodolpho at the end of the play.
is shown to be very important, especially to the male characters. It means far more to them than the law. To be honourable is to be respected. If you do anything dishonourable, you lose respect. That is why Marco and Eddie are so keen to protect their names and get a 'just' conclusion. Codes of honour bind families and the whole neighbourhood with a sense of community. Everyone should look out for one another, to betray someone is the most dishonourable action imaginable.
Here are some examples of how honour works in the play:
""It's an honour, B. I mean it.""
when they discuss the imminent arrival of the cousins.
Perhaps one of the reasons why Eddie finds it impossible to admit his love for Catherine is because he knows how dishonourable it is.
Alfieri warns Eddie that he will lose the respect of the neighbourhood if he betrays the brothers.
""You won't have a friend in the world, Eddie!""
It is significant that a lawyer (whom we would expect to uphold the law) is encouraging Eddie to do something illegal by continuing to keep the brothers hidden.
Marco believes the only honourable course is to punish Eddie when Eddie betrayed the brothers. Alfieri tries to persuade him otherwise:
""To promise not to kill is not dishonourable""
- but Marco's sense of honour it too strong. (It is interesting that Marco had given Alfieri his word that he would not harm Eddie, yet then does so: clearly, Marco's need for revenge is stronger than any fear about breaking a promise.
Eddie, however, blindly refuses to believe that he has done anything wrong. He desperately wants to get back his good name after Marco's accusations caused the neighbourhood to turn away from him.
Marco's got my name - and you run tell him, kid, that he's gonna give it back to me in front of this neighbourhood, or we have it out.
Do you think that Eddie dies an 'honourable' death? He does not try to escape his fate - in fact, he encourages it - perhaps because he realised that he had no option.
",5,BitGCSE
1840,"What was Churchill talking about when he mentioned an '
' in his speech at Fulton, Missouri in 1946? This Revision Bite will help you understand how Eastern Europe fell to Communism and became allied to Stalinist Russia.
Twenty million Russians died during the Second World War, so Stalin said he wanted a
of friendly states around Russia to make sure that Russia could never be invaded again.
Stalin was planning the takeover of Eastern Europe. During the war, Communists from the occupied countries of Eastern Europe escaped to Moscow and set up Communist governments in exile there. As the
drove the Nazis back, it occupied large areas of Eastern Europe and Churchill in the so-called
- agreed that Eastern Europe could be a Soviet ""sphere of influence"".
In the countries that the Red Army
, communist-dominated governments took power. The Communists made sure that they controlled the army, set up a secret police force, and began to arrest their opponents. Non-Communists were gradually beaten, murdered, executed and terrified out of power. By 1949,
the governments of Eastern Europe, except Yugoslavia, were hard line Stalinist regimes.
In 1946, in a speech at Fulton in the USA, Churchill declared that an
had come down across Europe, and that Soviet power was growing and had to be stopped. Stalin called Churchill's speech a ""declaration of war"". In 1947, Stalin set up
- an alliance of Communist countries designed to make sure they obeyed Soviet rule.
It will help if you are able to describe some details of the Soviet takeover of power:
In the 1945 elections, a Communist-led coalition was elected, but the Communists executed the non-Communists.
East Germany was the Soviet zone of Germany. In 1949, they set up a Communist-controlled state called the German Democratic Republic.
In the 1945 elections, a Communist-led coalition was elected to power. The Communists gradually took over and in 1947 they abolished the monarchy.
Stalin had promised to set up a joint Communist/non-Communist government at Yalta, but then he invited 16 non-Communist leaders to Moscow and arrested them. Thousands of non-Communists were arrested, and the Communists won the 1947 election.
The non-communists won the 1945 elections with Zoltan Tildy as president. However, the Communists' leader, Rakosi, took control of the secret police (the AVO), and executed and arrested his opponents. Tildy was forced to resign and Cardinal Mindzenty, head of the Catholic Church, was imprisoned. By 1948, Rakosi had complete control of Hungary.
A coalition government was set up and led by the non-Communist Benes. However, the Communists' leader Gottwald made sure they controlled the radio, the army and the police. Gottwald became prime minister and set up a secret police force. Non-Communists were arrested. In 1948, Communist workers went on strike, the non-Communist minister Masaryk committed suicide and Gottwald took over the government.
To help you remember the Soviet takeover of power, find the countries where...
The Communists took part in a coalition government at first, but plotted to take over.
The Communists used the secret police to gain power.
Non-Communists were arrested in Poland, Hungary and Czechoslovakia.
The Communists joined a coalition government at first, but plotted to take over Bulgaria, Romania, Poland and Czechoslovakia.
Non-Communists were executed in Bulgaria and Hungary.
The Communists used the secret police to gain power in Hungary and Czechoslovakia
Communists won power in an election in Poland.
The Catholic Church was attacked in Hungary.
As part of your revision, think about the
the Fulton speech caused the Cold War.
",5,BitGCSE
233,"Once you have collected your raw data, you need to represent it in a diagram. Two ways of doing this are to use a pie chart or frequency diagram.
In a survey, 100 school students were asked to name their favourite soap. The results are shown in a pie chart and a frequency diagram below.
In another school, Emmerdale was the most popular soap:
: the larger the number, the larger the angle in the pie chart.
The chances of you trying this activity are high!
Make sure your maths skills add up.
BBC World Service - Figure it out


",5,BitGCSE
6350,"The properties of a material depend on the arrangement of its particles. By modifying the arrangement of particles in a polymer, its properties can be changed.
The properties of solid materials depend on how the particles in these materials are arranged, and how they are held together.
A solid melts when the forces between its particles are broken. This requires
The stronger the forces between the particles, the more energy is needed to break the particles out of the solid structure. The more energy that is needed, the higher the melting point of the solid.
Fed up of reading? Try this activity!


",5,BitGCSE
4935,"Do you intend to go to university? - Example answers
Do you intend to go to university?
The enhanced version of the site requires the Flash 8 plugin (or higher) to be installed and JavaScript to be enabled on your browser. To find out how to install a Flash plugin, go to the
To find out how to turn on JavaScript, go to the
The enhanced version of the site requires the Flash 8 plugin (or higher) to be installed and JavaScript to be enabled on your browser. To find out how to install a Flash plugin, go to the
To find out how to turn on JavaScript, go to the
Je voudrais aller  l'universit pour faire une licence de droit et prparer un diplme d'avocat.
I'd like to go to university to do a law degree and qualify as a barrister.
The enhanced version of the site requires the Flash 8 plugin (or higher) to be installed and JavaScript to be enabled on your browser. To find out how to install a Flash plugin, go to the
To find out how to turn on JavaScript, go to the
J'ai l'intention de faire des tudes de lettres parce que j'aime beaucoup lire et mon rve serait d'crire un livre. Cependant, je n'ai pas encore dcid puisque comme je suis bonne en dessin, je pourrais prparer un diplme des Beaux-Arts puis faire une formation de dessinatrice de mode. a dpendra de mes rsultats.
I intend to study literature because I like reading a lot and my dream would be to write a book. That said, I haven't decided yet because seeing as I'm good at Art, I could go to Art School, then train as a fashion designer. It will depend on my results.
Sarah offers an alternative, which allows her to use different tenses. In a way, her hesitation helps add variety to her answer, as she has to explain the different possibilities, and it gives her a reason to use the past tense (""
French phrases and revision - blasted directly into your ear!
Give your granny a run for her money with Bitesize Bingo!
Parlez like a pro with BBC Languages.
Aiglon College - GCSE French interactive exercises/games


",5,BitGCSE
6233,"The hypothalamus is the processing centre in the brain that controls body temperature. It does this by triggering changes to effectors, such as sweat glands and muscles controlling body hair. Heat stroke can happen when the body becomes too hot; and hypothermia when the body becomes too cold.
is the process of keeping the body at a
Our body can only stay at a constant temperature if the heat we generate is balanced and equal to the heat we lose.
The warm thermogram (l) shows the body at normal temperature 37C (red) - the extremities are cooler (peach and pink areas). The cool thermogram (r) illustrates how the body diverts heat to the core organs to aid survival - the extremities are the coldest areas below 25C (dark blue).
, our fingers and toes can be colder. This is because energy is transferred from the blood as it travels to our fingers and toes.
How our body maintains a constant temperature
in the skin detect changes in the external temperature. They pass this information to the processing centre in the brain, called the
The processing centre also has temperature receptors to detect changes in the temperature of the blood. The processing centre automatically triggers changes to the
to ensure our body temperature remains constant, at 37C.
If we are too hot or too cold, the processing centre sends nerve impulses to the skin, which has two ways to either increase or decrease heat loss from the body's surface.
Tiny muscles in the skin can quickly pull the hairs upright to reduce heat loss, or lay them down flat to increase heat loss.
Hairs on the skin trap more warmth if they are standing up, and less if they are lying flat. Tiny muscles in the skin can quickly pull the hairs upright to reduce heat loss, or lay them down flat to increase heat loss.
If the body is too hot, glands in the skin secrete sweat onto the surface to increase heat loss by evaporation. This cools the body. Sweat secretion slows when the body temperature returns to normal.
When things go wrong - heat stroke
high temperatures which cause an increase in sweating. This can lead to dehydration which reduces sweating which then allows the core body temperature to rise.
As the core body temperature rises, the normal mechanisms for controlling body temperature break down. This can lead to a further rise in the core body temperature.
Move the person to a cool, shady place.
Cool the person by covering them with damp sheets or spraying them with water.
Hypothermia occurs when the core body temperature falls below 35C.
It happens when the body is losing heat faster than it can make it.
certain medical conditions such as heart problems
being very young or very old - these people cannot regulate their body temperature very well
violent shivering, which stops as hypothermia becomes more severe
Give them warm drinks, but not alcohol.
Give them food that is rich in carbohydrates.
Read on if you are taking the
When we are too hot, blood vessels supplying blood to the skin can swell or dilate (
). This allows more warm blood to flow near the surface of the skin, where the heat can be lost to the air.
This is why some people's skin looks redder when they feel too hot.
When we are too cold the blood vessels supplying warm blood to the skin become narrow or constrict (
). This reduces the flow of warm blood near the surface of the skin, and reduces heat loss.
This is why some people's skin looks paler when they feel too cold.
A very common mistake in exams is to write that the blood vessels move up and down in the skin. The blood vessels
- Hair muscles pull hais on end.
- Hair muscles relax. Hairs lie flat so heat can escape.
- Sweat secreted by sweat glands. Cools skin by evaporation.
Muscles attached to our skeleton can also receive signals from the hypothalamus when we feel too cold. They respond by
. The rapid contraction of muscles during shivering results in heat being produced during respiration. This heat then warms up surrounding tissues.
",5,BitGCSE
768,"Carbon in the form of graphite is soft, slippery and easily broken. But very thin filaments of carbon are very stiff. These carbon fibres are useful for reinforcing other materials to make them tougher. They are embedded in strong plastics to make composite materials. These are usually very strong but lightweight, so they are used for skateboards, boat hulls and high performance sports equipment.
from 2006 about a 7000 mountain bike, made from carbon fibres and titanium, that weighs just 6 kg.
Kevlar is a very strong artificial fibre. It is woven to make a material that is used for light and flexible body armour. It is strong and tough because:
there are chemical bonds between adjacent molecules
Losing your way? Make a Bitesize revision map!


",5,BitGCSE
